#t,px,py,pz,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,accx,accy,accz,trajx,trajy,trajz,trajvx,trajvy,trajvz,Fbz,mx,my,mz,qdx,qdy,qdz,qdw,pxhat,pyhat,pzhat,vxhat,vyhat,vzhat,qxhat,qyhat,qzhat,qwhat,wxhat,wyhat,wzhat
0.164333   2.36953   9.64481  -16.5667   14.3483   2.30476   1.66479 -0.511635  0.107544 0.0760269  0.849049   2.31982  -1.40847  -1.38924 -0.782258  -7.01471   6.16876   2.375 9.67463 -16.554 14.4357 2.61133 1.74427 -3.96875 0.241806 -0.22848  0.02438 -0.477125 0.0682689 0.0782956  0.872675    2.5367   9.74813  -16.5575   14.3218   2.22065   1.70589 -0.505525  0.100384 0.0759237  0.853583   2.81985  -1.89482  -1.36089
0.169167   2.43888   9.65595  -16.5586   14.3443   2.27081   1.69476 -0.506963  0.103359 0.0743129  0.852516   2.81674  -1.89575  -1.35978 -0.74973 -6.95972  6.08553  2.44477  9.68717 -16.5455 14.4347 2.57681 1.77015 -3.96223  0.165427 -0.155721 0.0427047 -0.474657 0.0669397  0.077417    0.8742   2.60592   9.75887  -16.5492   14.3181   2.18701    1.7353 -0.499671 0.0953265 0.0747442  0.857703   3.15546  -2.23267  -1.30928
0.174   2.50821   9.66693  -16.5504   14.3404   2.23711   1.72433  -0.50114 0.0982897 0.0731276  0.856651   3.15235  -2.23357  -1.30818 -0.702785  -6.89417   5.98273  2.51454  9.69954 -16.5369 14.4337 2.54244  1.7959 -3.95585  0.0927023 -0.0860114  0.0581317 -0.472206 0.0656387 0.0765365  0.875703   2.67623   9.76896  -16.5405   14.3219   2.15926   1.78926 -0.482616 0.0927142  0.073978  0.868972   3.33432  -2.42775   -1.2391
0.178833   2.57752   9.67774  -16.5421   14.3368   2.20373   1.75341 -0.494506 0.0926339 0.0723721  0.861188   3.33526  -2.42719  -1.23794 -0.71058 -6.75111  5.68926   2.5843  9.71175 -16.5282 14.4327 2.50821 1.82153 -3.96802 -0.0732433 -0.0311961  0.0617632 -0.467557 0.0653855  0.075749  0.878281   2.74545    9.7794  -16.5319   14.3184   2.12663   1.81676 -0.474941 0.0866775 0.0733799  0.872659    3.1712   -2.5072  -1.16447
0.183667   2.64682   9.68839  -16.5336   14.3334   2.17054   1.78183  -0.48739 0.0866816 0.0719457  0.865887   3.17215  -2.50664  -1.16331 -0.657346  -6.78189   5.49839  2.65405  9.72379 -16.5193 14.4318 2.47414 1.84702 -4.02896 -0.0992123  0.0258148  0.0710746 -0.465264 0.0641507 0.0748576  0.879665   2.81466   9.78968  -16.5231   14.3153   2.09386   1.84334 -0.468028 0.0806116 0.0731337  0.876985   2.95429  -2.46634  -1.07859
0.1885    2.7161   9.69888   -16.525   14.3303   2.13718   1.80934 -0.480535 0.0806135 0.0717957  0.870306   2.95525  -2.46577  -1.07742 -0.610735  -6.97294   5.20354  2.72381  9.73566 -16.5103 14.4308 2.44021 1.87238 -4.18695 -0.0993539  0.0729802  0.0749136 -0.463011 0.0629646 0.0739637  0.881014   2.88385    9.7998  -16.5142   14.3123   2.06015   1.86849 -0.461519 0.0746832 0.0730584  0.880957   2.73799  -2.32545 -0.988068
0.193333   2.78536   9.70921  -16.5163   14.3274   2.10286   1.83545  -0.47408 0.0746855  0.071814  0.874364   2.73897  -2.32487 -0.986904 -0.552234  -7.09404   4.95473  2.79355  9.74738 -16.5012 14.4298 2.40643 1.89762 -4.30427 -0.101736  0.109644 0.0771254 -0.460797  0.061828 0.0730677  0.882329   2.95243   9.80901  -16.5077   14.3054   2.01819   1.89053  -0.45136 0.0647592 0.0722312  0.880857   2.51768   -2.1059 -0.892342
0.198167   2.85461   9.71938  -16.5074   14.3248   2.06792   1.86038 -0.468048 0.0691148  0.071895  0.878058   2.51899  -2.10591 -0.893711 -0.455866  -7.50277   4.45442 2.86329 9.75893 -16.492 14.4288  2.3728 1.92273 -4.61179 -0.0811429   0.165002  0.0904529 -0.458753 0.0600473 0.0721679   0.88359   3.02158   9.81877  -16.4986   14.3032   1.98192   1.91206 -0.448188 0.0600424 0.0726311  0.888958   2.34205  -1.77001 -0.783045
0.203   2.92384   9.72937  -16.4984   14.3224   2.03083   1.88312  -0.46247 0.0640707 0.0719574  0.881384   2.34335  -1.77004 -0.784414 -0.387046  -7.48674   4.30695  2.93303  9.77031 -16.4826 14.4278 2.33931 1.94771 -4.6469 -0.0924087    0.17498  0.0881539 -0.456622  0.059051 0.0712676  0.884833   3.09071   9.82835  -16.4893   14.3013   1.94574   1.93288 -0.442948 0.0558013 0.0725242  0.891865   2.14468  -1.41189 -0.676525
0.207833   2.99307   9.73919  -16.4893   14.3203    1.9938   1.90515  -0.45728 0.0598297 0.0719001   0.88439   2.14597  -1.41193 -0.677894 -0.327413  -7.40638   4.21995  3.00276  9.78154 -16.4732 14.4268 2.30597 1.97256 -4.63947 -0.104447  0.175094 0.0845939 -0.454524 0.0581123 0.0703658  0.886047   3.15983   9.83775    -16.48   14.2998   1.90994   1.95328  -0.43816 0.0524088 0.0722868  0.894452   1.92374  -1.05219 -0.574308
